_Sr No.,World Ranking,Germany Ranking,_University Name,University Name,Course Type,City,Course Name,Course Germany Ranking,Teaching language,_language Req.,_Admission without IELTS/TOEFL,Required German Grade,GRE,Tution Fee (Per semester),Beginning Semester,Application DeadLine for winter,Application DeadLine for Summer,Duration,Go to course website,Submit application to,Logo URL,Responsible Person,_Daad SIte,Updated on,State,Comment,,
1589,1696,79,Brandenburg University of Technology Cottbus-Senftenberg  ,https://howtoabroad.com/btu-cottbus-senftenberg/,PhD / Doctorate,Cottbus,PhD Programme Heritage Studies,,English,,,,,None,"Winter, Summer",Any time,Any time,6 semesters,https://www.b-tu.de/heritagestudies-phd,https://btu.moveon4.de/locallogin/59ba8be385fb963337861d13/eng,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/university-of-koblenz-landau.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4183/,11-May,,,,
705,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Flensburg,Master Course in Electronics Engineering,17 ( For Electronic Engineering ),English,,,,,Varied,"Winter, Summer",15-Jul,15-Jan,3 semesters,https://www.hs-bremen.de/studieren/studiengang/electronics-engineering-m-sc/,https://www.hs-bremen.de/studieren/vor-dem-studium/bewerbung-und-zulassung/internationale-bewerbungen/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3752/,11-May,,,,
715,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,Master's in European Studies,,English,,,,,"€4,400",Winter,31-Mar,,2 semesters,https://www.hs-bremen.de/studieren/studiengang/european-studies-m-a/,https://www.graduatecenter.org/en/application-page.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3709/,11-May,,,,
766,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,MBA in International Tourism Management,,English,,,,,"€4,170",Winter,31-Mar,,3 semesters,https://www.hs-bremen.de/studieren/studiengang/international-tourism-management-mba/,https://www.graduatecenter.org/en/application-page.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3630/,11-May,,,,
1080,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Bachelor,Bremen,International Degree Programme – Shipping and Chartering BA,,English,,,,,None,"Winter, Summer",15-Jul,15-Jan,7 semesters,https://www.hs-bremen.de/studieren/studiengang/internationaler-studiengang-shipping-and-chartering-b-a/,https://www.hs-bremen.de/studieren/vor-dem-studium/bewerbung-und-zulassung/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5463/,11-May,,,,
1276,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,IBSA Dual Degree Master's Programme: Master of Business Administration – Six Business Specialisations,,English,,,,,Varied,Winter,31-Mar,,2 semesters,https://www.hs-bremen.de/studieren/studiengang/international-master-of-business-administration/,https://www.graduatecenter.org/en/application-page.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3812/,11-May,,,,
1283,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,International MBA - Focus Human Resource Management,,English,,,,,Varied,Winter,31-May,,2 semesters,https://www.graduatecenter.org/mba-master/international-mba-dual-degree.html,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4528/,11-May,,,,
1284,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,International MBA - Focus International Finance and Investments,NA,English,,,,,Varied,Winter,31-May,,2 semesters,https://www.graduatecenter.org/mba-master/international-mba-dual-degree.html,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4627/,11-May,,,,
1285,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,International MBA - Focus International Logistics & Supply Chain Management,,English,,,,,Varied,Winter,31-May,,2 semesters,https://www.graduatecenter.org/mba-master/international-mba-dual-degree.html,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4530/,11-May,,,,
1286,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,International MBA - Focus International Marketing,,English,,,,,Varied,Winter,31-May,,2 semesters,https://www.graduatecenter.org/mba-master/international-mba-dual-degree.html,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4625/,11-May,,,,
1287,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,International MBA - Focus Management in Emerging Economies,,English,,,,,Varied,Winter,31-May,,2 semesters,https://www.graduatecenter.org/mba-master/international-mba-dual-degree.html,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4626/,11-May,,,,
1288,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,International MBA: Focus International and Sustainable Management,,English,,,,,Varied,Winter,31-May,,3 semesters,https://www.graduatecenter.org/mba-master/international-mba-dual-degree.html,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5416/,11-May,,,,
1315,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Master,Bremen,MBA in Global Management,,English,,,,,Varied,Winter,31-Mar,,3 semesters,https://www.hs-bremen.de/studieren/studiengang/global-management-mba/,https://www.graduatecenter.org/bewerbung.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3589/,11-May,,,,
1372,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Bachelor,Bremen,ISMN International Ship Management – Nautical Sciences,,"English, German",,,,,None,"Winter, Summer",15-Jul,15-Jan,7 semesters,https://www.hs-bremen.de/studieren/studiengang/internationaler-studiengang-in-ship-management-nautical-sciences-b-sc/,https://www.hs-bremen.de/studieren/vor-dem-studium/bewerbung-und-zulassung/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4409/,11-May,,,,
1435,3050,121,Bremen University of Applied Sciences,https://howtoabroad.com/hochschule-bremen/,Bachelor,Bremen,ISMN International Ship Management – Nautical Sciences,,"English, German",,,,,None,"Winter, Summer",15-Jul,15-Jan,8 semesters,https://www.hs-bremen.de/studieren/studiengang/internationaler-studiengang-in-ship-management-nautical-sciences-b-sc/,https://www.hs-bremen.de/studieren/vor-dem-studium/bewerbung-und-zulassung/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hochschule-Bremen.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4409/,11-May,,,,
73,2184,90,Catholic University of Eichstätt-Ingolstadt,https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt-2/,Master,Eichstätt,Business Administration - Specialisation in International Business Administration,,English,,,,,None,Winter,15-Jun,,4 semesters,https://www.ku.de/studienangebot/bwl-international-msc,https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7047/,11-May,,,,
74,2184,90,Catholic University of Eichstätt-Ingolstadt,https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt-2/,Master,Eichstätt,"Business Administration, Specialisation in Entrepreneurship & Social Innovation",NA,English,TOEFL 78/Others,YES,,NA,None,"Winter, Summer",15-Jun,,4 semesters,https://www.ku.de/en/study-offer/business-administration-entre-msc,https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7005/,11-May,,,,
75,2184,90,Catholic University of Eichstätt-Ingolstadt,https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt-2/,Master,Eichstätt,Business and Psychology,76 (For Psychology),English,,,,,None,Winter,15-Jun,,4 semesters,https://www.ku.de/studienangebot/business-psychology-msc,https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7004/,11-May,,,,
1128,2184,90,Catholic University of Eichstätt-Ingolstadt,https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt-2/,Master,Eichstätt,"Conflict, Memory and Peace",NA,"English, Spanish",,,,,None,Winter,1-Jul,,4 semesters,https://www.ku.de/studienangebot/conflict-memory-peace-ma,https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6173/,11-May,,,,
2,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Advanced and Computational Mathematics – International Master's and PhD Programme,47 (For Mathematics),English,,,,,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.tu-chemnitz.de/mathematik/mscphd/,https://www.uni-assist.de/en/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4770/,11-May,,,,
6,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Advanced Functional Materials,,English,IELTS 5.5/TOEFL(iBT 72),YES,,NA,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.tu-chemnitz.de/chemie/ma_afm.html.en,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4695/,11-May,,,,
35,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Automotive Software Engineering,59 (For Software Engineering),English,NA,,NA,NA,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.tu-chemnitz.de/informatik/studium/master/ase/index.php.en,https://www.uni-assist.de/en/tools/uni-assist-universities/#tablink-37465a393615112c5180111261,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4122/,11-May,,,,
184,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Embedded Systems,,English,IELTS 5.5/TOEFL(iBT 72)/Ohers,YES,,NA,None,Winter,15-Jul,,4 semesters,https://www.tu-chemnitz.de/etit/studium/stugang/index.php.en?page=m_es,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4493/,11-May,,,,
793,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Micro and Nano Systems,,English,IELTS 5.5/TOEFL(iBT 72)/Ohers,YES,,NA,None,Winter,15-Jul,,4 semesters,https://www.tu-chemnitz.de/etit/studium/stugang/index.php.en?page=m_mn,,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4103/,11-May,,,,
962,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Web Engineering,42 (For Web Design and Development),English,,,,,None,Winter,15-Jul,,4 semesters,https://www.tu-chemnitz.de/informatik/studium/studiengaenge/index.php.en?page=ma_we,https://campus.tu-chemnitz.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4655/,11-May,,,,
1132,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Data Science,54 (For Data Science),"English, German",YES,,NA,NA,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.tu-chemnitz.de/mathematik/mscphd/ProgDataScience.php,https://www.uni-assist.de/en/tools/uni-assist-universities/#tablink-37465a393615112c5180111261,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6916/,11-May,,,,
1258,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Textile Structures and Technologies,,"English, German",,,,,None,Winter,15-Jul,,4 semesters,https://www.tu-chemnitz.de/mb/studium/studiengaenge.php.en?sg=master_textile-strukturen-technologien,https://campus.tu-chemnitz.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7039/,11-May,,,,
1412,795,56,Chemnitz University of Technology,https://howtoabroad.com/technical-university-of-chemnitz/,Master,Chemnitz,Master of Science in Information and Communication Systems,,English,,,,,None,Winter,15-Jul,,4 semesters,https://www.tu-chemnitz.de/etit/studium/stugang/index.php.en?page=m_is,http://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/tulogo.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4269/,11-May,,,,
796,1192,66,Clausthal University of Technology,https://howtoabroad.com/technical-university-of-clausthal/,Master,Clausthal-Zellerfeld,Mining Engineering (MSc),NA,English,,,,,None,"Winter, Summer",,1-Apr,4 semesters,https://www.tu-clausthal.de/studieninteressierte/studiengaenge/master-studiengaenge/mining-engineering,https://www.tu-clausthal.de/studieninteressierte/bewerbung-beratung,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/TU-Clausthal.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4505/,11-May,,,,
16,4706,189,Coburg University,https://howtoabroad.com/coburg-university/,Master,Coburg,"Analytical Instruments, Measurement and Sensor Technology (AIMS)",,English,,,,,"€3,500",Winter,30-Jun,,4 semesters,https://www.hs-coburg.de/studium/master/technik-informatik/analytical-instruments-measurement-and-sensor-technology.html,https://www3.primuss.de/cgi-bin/bew_anmeldung_v2/index.pl?Session=&FH=fhc&Email=&Portal=1&Language=en,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/1-254.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3949/,,,,,
763,4706,189,Coburg University,https://howtoabroad.com/coburg-university/,Master,Coburg,MBA Financial Management,,English,,,,,"€2,950",Winter,15-Aug,,4 semesters,https://www.coburg-university.de/academic-studies/international-master-program/financial-management.html,https://www3.primuss.de/cgi-bin/bew_anmeldung_v2/index.pl?Session=&FH=fhc&Email=&Portal=1&Language=en,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/1-254.jpg,,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3715/,,,,,
