S.no;World_Ranking;German_Ranking;University_Name;HTA_Uni_Link;Course Type;Course_Type;City;Course_Name;Course_Ranking;Teaching_Language;Language_Requirement;Admission_IELTS_TOFEL;Required_German_Grade;GRE;Tuition_Fee;Tuition Fee Per;Semester_Start;Application_Deadline_Winter;Application_Deadline_Summer;Duration;Course_Link;Application_Link;Logo;Responsible Person;_Daad SIte;Updated;State;Comment;Tags_Alternate;Uni_Type
1220;2477;94;Furtwangen University - computer science, technology, economics, media, health;https://howtoabroad.com/furtwangen-university/;Master;Master;Furtwangen im Schwarzwald;Master of Science in Smart Systems;;English, German;;;;;€ 1500,0;Semester;Winter;15-May;;3 semesters;https://www.hs-furtwangen.de/studiengaenge/smart-systems-master/;https://www.hs-furtwangen.de/studiengaenge/smart-systems-master/bewerbung/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Furtwangen-University.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4301/;11-Jun;Baden-Wurttemberg;;;
1221;399;35;Leibniz University Hannover;https://howtoabroad.com/leibniz-university-hannover/;Master;Master;Ulm;Master of Science Landscape Architecture;1 (For Landscape Architecture );English, German;;;;;None;;Winter, Summer;31-May;30-Nov;4 semesters;https://www.uni-hannover.de/en/studium/studienangebot/info/studiengang/detail/landscape-architecture/;https://my.uni-assist.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/luh.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3978/;11-Jun;Lower Saxony;;;
1223;177;12;Karlsruhe Institute of Technology (KIT);https://howtoabroad.com/karlsruhe-institute-of-technology/;Master;Master;Karlsruhe;Master Course in Regional Science / Spatial Planning;9 (For Urban and Regional planning);German, Spanish;;;;;€ 1500,0;Semester;Winter;30-Sep;;4 semesters;https://www.sle.kit.edu/vorstudium/master-regionalwissenschaft-raumplanung.php;https://bewerbung.studium.kit.edu/prod/campus/Portal/Start;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Karlsruhe-Institute-of-Technology.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4649/;11-Jun;Baden-Wurttemberg;;;
1224;3297;135;OWL University of Applied Sciences and Arts;https://howtoabroad.com/owl-university-of-applied-sciences-and-arts/;Master;Master;Lemgo;Master's in Integrated Architectural Design (MIAD);NA;English, German;;;;;None;;Winter;31-Mar;;4 semesters;https://www.th-owl.de/studium/angebote/studiengaenge/detail/master-of-integrated-architectural-design/;https://onlinebewerbung.th-owl.de/anmeldung/rds?state=wimma&stg=n&abint=90&imma=einl&navigationPosition=functions%2Czul&topitem=locallinks&subitem=zul;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/images.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4087/;11-Jun;North Rhine-Westphalia;;;
1225;466;40;Goethe University Frankfurt;https://howtoabroad.com/goethe-university-of-frankfurt/;Master;Master;Frankfurt;Master’s Programme in Ethnology. Franco-German Perspectives;;German, French;;;;;None;;Winter;15-Jul;;4 semesters;https://www.uni-frankfurt.de/78223326?;https://www.uni-frankfurt.de/35791924?;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/goethe_university_of_frankfurt.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6899/;11-Jun;Hesse;;;
1226;157;11;RWTH Aachen University;https://howtoabroad.com/rwth-aachen-university/;Master;Master;Aachen;Material Physics;5 (For Physics);English, German;;;;;None;;Winter;;;4 semesters;;;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/RWTH-Aachen-University.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6953/;11-Jun;North Rhine-Westphalia;;;
1227;1234;66;(TU) Technical University Ilmenau;https://howtoabroad.com/technical-university-of-ilmenau/;Master;Master;Ilmenau;Materials Science / Werkstoffwissenschaft / Ingenieria y Ciencias de los Materiales;50 (For Materials Science);German, Spanish;;;;;None;;Winter, Summer;15-May;15-Nov;4 semesters;https://www.tu-ilmenau.de/en/study/before-the-study/range-of-courses/master/materials-science-and-engineering-msc;https://www.tu-ilmenau.de/en/study/before-the-study/range-of-courses/application/application-with-foreign-certificates;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/TU-Ilmenau.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4809/;11-Jun;Thuringia;;;
1228;435;38;University of Konstanz;https://howtoabroad.com/university-of-konstanz/;Master;Master;Konstanz;Mathematical Finance (Master of Science);13 (For Finance);English, German;;;;;Varied;;Winter, Summer;15-Sep;15-Mar;4 semesters;https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/study-programmes-a-z/finanzmathematik-msc/;https://zeus.uni-konstanz.de/hioserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4112/;11-Jun;Baden-Wurttemberg;;;
1229;93;3;(TU) Technical University Munich;https://howtoabroad.com/technical-university-of-munich/;Master;Master;Garching;Mathematics;1 (For Mathematics);English, German;;;;;None;;Winter, Summer;31-May;30-Nov;4 semesters;https://www.tum.de/en/studies/degree-programs/detail/mathematics-master-of-science-msc;https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/login;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3872/;11-Jun;Bavaria;;;
1230;7455;229;University of Applied Sciences Zwickau;https://howtoabroad.com/university-of-applied-sciences-zwickau/;Master;Master;Zwickau;MBA International Business;;English, German;;;;;€ 1950,0;Semester;Winter;30-Jun;;4 semesters;https://www.fh-zwickau.de/english/study/applicants/courses-of-study/international-business-mba/;https://www.fh-zwickau.de/english/study/incomings/application/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Applied-Sciences-Zwickau-2.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4083/;11-Jun;Saxony;;;
1231;390;34;University of Duisburg-Essen;https://howtoabroad.com/university-of-duisburg-essen/;Master;Master;Duisburg;Mechanical Engineering;20  (For Mechanical Engineering);English, German;;;;;None;;Winter, Summer;15-Sep;15-Mar;4 semesters;https://www.uni-due.de/studienangebote/studiengang.php?id=65;https://campus.uni-due.de/wartung/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Duisburg-Essen.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6254/;11-Jun;North Rhine-Westphalia;;;
1232;1189;63;Hamburg University of Technology;https://howtoabroad.com/hamburg-university-of-technology/;Master;Master;Hamburg;Mechanical Engineering and Management;45 (For Mechanical Engineering);English, German;;;;;None;;Winter;01-Mar;;4 semesters;https://www.tuhh.de/tuhh/en/education/degree-courses/international-study-programs/mechanical-engineering-and-management.html;https://www.tuhh.de/tuhh/en/education/degree-courses/international-study-programs/how-and-when-to-apply.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hamburg-university-of-technology.jpgg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3749/;11-Jun;Hamburg State;;;
1233;1189;63;Hamburg University of Technology;https://howtoabroad.com/hamburg-university-of-technology/;Master;Master;Hamburg;Mechatronics;;English, German;;;;;None;;Winter;01-Mar;;4 semesters;https://www.tuhh.de/tuhh/en/education/degree-courses/international-study-programs/mechatronics.html;https://www.tuhh.de/tuhh/en/education/degree-courses/international-study-programs/how-and-when-to-apply.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Hamburg-university-of-technology.jpgg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3750/;11-Jun;Hamburg State;;;
1234;380;33;Heinrich Heine University Dusseldorf;https://howtoabroad.com/heinrich-heine-university-dusseldorf/;Master;Master;Düsseldorf;Media and Culture Analysis: Theatre and Media Cultures in a Transnational Space;;German, French;;;;;Varied;;Winter;15-Aug;;4 semesters;https://www.hhu.de/en/studies/all-courses-of-study-at-heinrich-heine-university/course-information?tx_igstudiengaenge_txigstudiengaengepi2%5Baction%5D=list&tx_igstudiengaenge_txigstudiengaengepi2%5Bcontroller%5D=DoSvDetail&tx_igstudiengaenge_txigstudiengaengepi2%5Bstudiengang%5D=376&cHash=a2b58377c78cbcc26dd51d77ab94afae;https://www.hhu.de/en/studies/application-and-enrolment/application-of-prospective-students-from-abroad;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/heinrich-heine-university-dusseldorf-heinrich-heine-universitatdusseldorfde-logo.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3859/;11-Jun;North Rhine-Westphalia;;;
1235;1371;73;Bauhaus-University Weimar;https://howtoabroad.com/bauhaus-university-weimar/;Master;Master;Weimar;MediaArchitecture;;English, German;;;;;None;;Winter;30-Sep;;4 semesters;https://www.uni-weimar.de/de/architektur-und-urbanistik/studium/master/master-mediaarchitecture-msc/;https://www.uni-weimar.de/de/architektur-und-urbanistik/studium/master/master-mediaarchitecture-msc/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Logo_of_Bauhaus_University_Weimar.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3655/;11-Jun;Thuringia;;;
1236;6985;209;Ulm University of Applied Sciences;https://howtoabroad.com/ulm-university-of-applied-sciences/;Master;Master;Ulm;Medical Devices – Research and Development;;English, German;;;;;None;;Winter, Summer;01-Jun;01-Dec;3 semesters;https://studium.hs-ulm.de/en/Pages/Studiengang_MMD.aspx;https://studium.hs-ulm.de/en/Pages/Studiengang_MMD_Bewerbung.aspx;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/ulm-university-applied-sciences-ulm-germany.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7029/;11-Jun;Baden-Wurttemberg;;;
1237;130;5;University of Gottingen;https://howtoabroad.com/university-of-gottingen/;Master;Master;Göttingen;Modern Sinology;;English, Chinese;;;;;None;;Winter;30-Sep;;4 semesters;https://www.uni-goettingen.de/en/653309.html;https://www.uni-goettingen.de/en/653309.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Gottingen.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4675/;11-Jun;Lower Saxony;;;
1238;136;7;University of Tubingen;https://howtoabroad.com/university-of-tubingen/;Master;Master;Tubingen;Molecular Cell Biology and Immunology (MSc);5 (For Immunology), 7 (For Molecular Biology);English, German;;;;;Varied;;Winter;15-Jul;;4 semesters;https://uni-tuebingen.de/fakultaeten/mathematisch-naturwissenschaftliche-fakultaet/fachbereiche/interfakultaere-einrichtungen/interfakultaeres-institut-fuer-zellbiologie-ifiz/master-program/;https://uni-tuebingen.de/en/international/study-in-tuebingen/application-for-non-german-students/application-and-admission-of-international-students/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Tubingen.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6118/;11-Jun;Baden-Wurttemberg;;;
1239;152;8;Free University Berlin;https://howtoabroad.com/freie-university-of-berlin/;Master;Master of Science;Berlin;MSc Biodiversity, Evolution, Ecology;18 (For Evolutionary Biology), 10 (For Ecology);English, German;;;;;None;;Winter;31-May;;4 semesters;https://www.fu-berlin.de/en/studium/studienangebot/master/bioevolutionoeko/index.html;https://www.uni-assist.de/en/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/10474234_1600356450218742_3677472253407356161_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4013/;11-Jun;Brandenburg;;;
1240;152;8;Free University Berlin;https://howtoabroad.com/freie-university-of-berlin/;Master;Master of Science;Berlin;MSc Biology;13 (For Biology);English, German;;;;;None;;Winter;31-May;;4 semesters;https://www.fu-berlin.de/en/studium/studienangebot/master/biologie/index.html;https://www.uni-assist.de/en/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/10474234_1600356450218742_3677472253407356161_n.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5298/;11-Jun;Brandenburg;;;
